epoch,train_loss,val_loss,val_precision,val_recall,val_f1,fold
30,4.347152726073344e-06,8.511262589785301e-06,0.8455317616462708,0.9418211579322815,0.8910827040672302,3
31,3.961268613793452e-06,4.643112842608216e-06,0.9346725940704346,0.9290593862533569,0.9318574666976929,3
32,4.154481224066262e-06,5.1910178031210396e-06,0.9366861581802368,0.9018091559410095,0.9189168214797974,3
33,3.946163140675438e-06,5.621680541495037e-06,0.9631243944168091,0.8626980185508728,0.910149335861206,3
34,3.851551315931443e-06,1.0771290938406771e-05,0.8505628705024719,0.9301854372024536,0.8885939717292786,3
35,3.501343313515928e-06,5.727702594571932e-06,0.9347758889198303,0.908039927482605,0.9212138652801514,3
36,3.569688135261481e-06,3.281064431619251e-06,0.9507482051849365,0.9491779804229736,0.9499623775482178,3
37,3.9249302864377384e-06,5.282099422517589e-06,0.9542059302330017,0.8822160363197327,0.9167999029159546,3
38,3.9177123890373174e-06,5.935130204869936e-06,0.896150529384613,0.9367164373397827,0.9159845113754272,3
39,3.4290771059131203e-06,3.308529711729433e-06,0.9601685404777527,0.9409953951835632,0.9504851698875427,3
40,3.407881110005762e-06,3.390179457825965e-06,0.9544901251792908,0.9415209293365479,0.9479610323905945,3
41,3.2109798330696425e-06,3.270511115260888e-06,0.9676740765571594,0.9325876235961914,0.9498068690299988,3
42,3.604171819475687e-06,3.2023834639028154e-06,0.9534252882003784,0.9497034549713135,0.9515606760978699,3
43,3.198685100246483e-06,3.2580419916225116e-06,0.9490078687667847,0.951430082321167,0.9502173662185669,3
44,3.03630121496014e-06,3.266510215585835e-06,0.9773957133293152,0.921852707862854,0.9488120079040527,3
45,3.1089399224694394e-06,3.0096673039484552e-06,0.9504427313804626,0.9588619470596313,0.9546337723731995,3
46,3.0051040885895377e-06,3.0851937470374867e-06,0.9723050594329834,0.9303355813026428,0.950857400894165,3
47,4.005295506938764e-06,3.1838705602976483e-06,0.964131772518158,0.9403197765350342,0.9520768523216248,3
48,3.0843846869334187e-06,3.1160822406909863e-06,0.9559891223907471,0.9490278363227844,0.9524957537651062,3
49,2.9910783469592043e-06,4.034561950700461e-06,0.9844179749488831,0.8868703842163086,0.9331016540527344,3
50,2.8982518883805925e-06,3.881729060681426e-06,0.9696239233016968,0.9057878255844116,0.9366194009780884,3
51,2.8800332015773216e-06,3.2792259530435243e-06,0.950774073600769,0.9497034549713135,0.9502384066581726,3
52,3.0091269520502943e-06,3.128797637990439e-06,0.959336519241333,0.9421965479850769,0.9506891965866089,3
53,2.922655330328777e-06,3.407177677405661e-06,0.9685330986976624,0.921927809715271,0.9446558356285095,3
54,2.7828284711967542e-06,2.9343935343676426e-06,0.9762992262840271,0.9307859539985657,0.952999472618103,3
55,2.6914256505523763e-06,3.1749079104725203e-06,0.9716729521751404,0.9295848608016968,0.9501630663871765,3
56,2.8128467340044375e-06,2.1125481756219717e-05,0.7997856736183167,0.9524059891700745,0.8694489598274231,3
57,2.8874885785792204e-06,2.9487913606216252e-06,0.9765262007713318,0.9306358098983765,0.9530288577079773,3
58,2.6660618801243656e-06,2.8379240530190895e-06,0.9701999425888062,0.9433976411819458,0.9566110372543335,3
59,2.564600595971654e-06,3.731401130203772e-06,0.9884272813796997,0.8912243843078613,0.9373124837875366,3
60,2.6792185198440057e-06,2.7535283754967544e-06,0.9581577181816101,0.9557840824127197,0.9569693207740784,3
61,3.0846020626751544e-06,7.236157467372005e-06,0.8736407160758972,0.9529314637184143,0.9115650057792664,3
62,3.050325627939112e-06,2.9420734321435686e-06,0.9670566320419312,0.9431724548339844,0.9549651145935059,3
63,2.6344335516791205e-06,2.7471078310338183e-06,0.9789490103721619,0.9355904459953308,0.9567787051200867,3
64,2.50652216160536e-06,2.770066825654621e-06,0.9796850681304932,0.9340139627456665,0.9563044905662537,3
65,2.4339716298311102e-06,2.9365335699872553e-06,0.9803239703178406,0.9313114881515503,0.9551894068717957,3
66,2.501476775337966e-06,2.927936890724624e-06,0.9823862314224243,0.9253059029579163,0.9529920220375061,3
67,2.451117806192961e-06,2.7477190159847923e-06,0.9660305380821228,0.9500037431716919,0.9579501152038574,3
68,2.4288503652261137e-06,2.9025931197908887e-06,0.9636239409446716,0.9525561332702637,0.9580579400062561,3
69,2.415261647697442e-06,2.820003338737955e-06,0.9799589514732361,0.93236243724823,0.9555683135986328,3
70,8.321521457297302e-06,1.1477932070019528e-05,0.8425491452217102,0.8624727725982666,0.8523945212364197,3
71,4.287432660481737e-06,4.368370169354349e-06,0.9415204524993896,0.9306358098983765,0.9360464215278625,3
72,3.1157414697908197e-06,4.66509123141025e-06,0.9161862134933472,0.9543578028678894,0.9348824620246887,3
73,3.0125716187957387e-06,3.936414925322294e-06,0.9366612434387207,0.9536070823669434,0.9450581073760986,3
74,2.750319172463734e-06,3.234217773398187e-06,0.9583618640899658,0.9451242685317993,0.9516969919204712,3
75,2.6467678863665048e-06,3.6698978015515927e-06,0.9348539113998413,0.9630658626556396,0.9487501382827759,3
76,2.554643115661272e-06,3.194478246032737e-06,0.9536240696907043,0.9570602774620056,0.9553390741348267,3
77,2.501390017739445e-06,3.049272143088606e-06,0.9605054259300232,0.9530065059661865,0.9567411541938782,3
78,2.5046556431720066e-06,3.1299421215812295e-06,0.9532287120819092,0.9485774636268616,0.9508973956108093,3
79,2.424544044176412e-06,2.5241685828780374e-06,0.9548794031143188,0.9659184813499451,0.9603672027587891,3
80,2.3720979948792933e-06,2.7327331093739115e-06,0.9709239602088928,0.9450491666793823,0.9578117728233337,3
81,2.3596545927208933e-06,2.9073899464304897e-06,0.978802502155304,0.9289842844009399,0.9532428979873657,3
82,2.3306271591072946e-06,2.7567718194722335e-06,0.9830816388130188,0.9334884881973267,0.9576433300971985,3
83,2.6886997795156346e-06,4.334045734645366e-06,0.9184955358505249,0.9551084637641907,0.9364441633224487,3
84,2.4314587457970797e-06,2.8901942699569246e-06,0.9746726155281067,0.933113157749176,0.9534401893615723,3
85,2.3174561742035004e-06,2.7178930332007035e-06,0.971272349357605,0.9467006921768188,0.9588291049003601,3
86,2.3356952528460517e-06,2.521267943516178e-06,0.9578923583030701,0.9648674726486206,0.9613671898841858,3
87,2.394635399885338e-06,2.779857710258569e-06,0.9813865423202515,0.9340890049934387,0.9571537375450134,3
88,2.2199029850218626e-06,2.7428478435669804e-06,0.9752240180969238,0.9396441578865051,0.9571034908294678,3
89,2.1891880887274456e-06,3.323218211768281e-06,0.923618495464325,0.9749268293380737,0.9485793113708496,3
90,2.2792729212870233e-06,2.477340859831389e-06,0.9796299338340759,0.9458749294281006,0.962456464767456,3
91,2.1622692732271974e-06,3.0269771626095346e-06,0.98269122838974,0.9248554706573486,0.9528964757919312,3
92,3.830189578240837e-06,2.900909841794182e-06,0.9709659814834595,0.9364162087440491,0.9533780813217163,3
93,2.3208009092017104e-06,2.939238580467414e-06,0.9720879197120667,0.9359657764434814,0.9536848664283752,3
94,2.2458402058922427e-06,3.0367225508237585e-06,0.9370973706245422,0.9718489646911621,0.9541568160057068,3
95,2.251537452963096e-06,2.7194221933501783e-06,0.9658217430114746,0.9524810314178467,0.9591049551963806,3
96,2.11211607410615e-06,3.0824835123764516e-06,0.9757342338562012,0.9327377676963806,0.9537515640258789,3
97,2.400614523809991e-06,3.095793078594556e-06,0.9515020251274109,0.9558591842651367,0.9536755681037903,3
98,2.2460303704148132e-06,4.259697182836438e-06,0.9867204427719116,0.8813152313232422,0.9310439825057983,3
99,2.2023368386008853e-06,2.7541904407212675e-06,0.9830281138420105,0.9348397254943848,0.9583284258842468,3
100,2.0725148406500873e-06,2.4748168171422477e-06,0.9743983745574951,0.951430082321167,0.9627771973609924,3
