epoch,train_loss,val_loss,val_precision,val_recall,val_f1,fold
1,0.01017397268146029,0.004396514173169605,0.68047034740448,0.21873459219932556,0.33105331659317017,2
2,0.002888890337482493,0.0020162957705190925,0.6251985430717468,0.29112571477890015,0.3972640633583069,2
3,0.0013521545727924543,0.0009901635501472677,0.3903629779815674,0.15110927820205688,0.21787802875041962,2
4,0.0007295573529326855,0.0005553718207816242,0.30579811334609985,0.43163517117500305,0.35798001289367676,2
5,0.00043309484575179187,0.0003688205601303976,0.359501451253891,0.6825801134109497,0.4709583520889282,2
6,0.0002746419892843978,0.00025146724570344095,0.3567708432674408,0.697945773601532,0.4721774160861969,2
7,0.00018183210112581482,0.0001885030300787757,0.35603925585746765,0.6854560375213623,0.46865159273147583,2
8,0.00012536551781603121,0.0001841392232101319,0.3659767508506775,0.8281840682029724,0.5076302886009216,2
9,8.945296415620967e-05,0.000111379282077637,0.3478240966796875,0.6285127401351929,0.4478205740451813,2
10,6.591230003558214e-05,0.00012772998590781888,0.36921513080596924,0.7761709094047546,0.500397264957428,2
11,4.829890015762732e-05,0.00014360894044225685,0.3752599060535431,0.8452752828598022,0.5197685360908508,2
12,3.743037197764553e-05,8.344813709225521e-05,0.4489709436893463,0.8711585998535156,0.5925552845001221,2
13,2.8615633058628047e-05,5.677745109290404e-05,0.4722285568714142,0.8502054214477539,0.6072004437446594,2
14,2.5161342963357663e-05,2.982205779651432e-05,0.6674235463142395,0.8211996555328369,0.7363690137863159,2
15,1.9802528400907577e-05,2.5447842133752468e-05,0.6933466792106628,0.8520131707191467,0.7645344734191895,2
16,1.601878445006392e-05,2.819177865842262e-05,0.5300094485282898,0.8271980285644531,0.646065890789032,2
17,1.2836065215569392e-05,4.826231292636443e-05,0.44173023104667664,0.9138044118881226,0.5955657362937927,2
18,1.1349063294979325e-05,3.9230337383518504e-05,0.49370425939559937,0.8924404382705688,0.6357223987579346,2
19,8.947054826804256e-06,1.0088793185816746e-05,0.9772172570228577,0.7894823551177979,0.8733751177787781,2
20,1.1493935712628308e-05,0.00013780234131877852,0.39593395590782166,0.9025472402572632,0.550410807132721,2
21,8.920655691796678e-06,7.013405667719065e-06,0.9303150177001953,0.92695152759552,0.9286301136016846,2
22,6.989989527370548e-06,7.144565445548219e-06,0.8794150948524475,0.9635990262031555,0.919584333896637,2
23,6.217762960981639e-06,6.40645402065692e-06,0.918630063533783,0.9322925209999084,0.925410807132721,2
24,8.211424483474276e-06,8.007828906467365e-06,0.8888888955116272,0.9163516759872437,0.9024113416671753,2
25,6.080273551997111e-06,4.662230970947736e-06,0.9421035051345825,0.9332785606384277,0.9376701712608337,2
26,5.278204012834621e-06,4.309193676161784e-06,0.959673285484314,0.9170911908149719,0.937899112701416,2
27,4.9456616793795414e-06,3.993070771550682e-06,0.936655580997467,0.9513558149337769,0.9439483880996704,2
28,4.793948541589334e-06,4.421873673429039e-06,0.9721671938896179,0.8868529200553894,0.9275524020195007,2
29,4.56446574940097e-06,3.723377895752134e-06,0.9668993949890137,0.9216926693916321,0.9437549710273743,2
30,5.612726857631342e-06,6.273953287939653e-06,0.9535985589027405,0.8764173984527588,0.9133803844451904,2
31,6.235523620502827e-06,5.534094084470751e-06,0.9691380262374878,0.8850451707839966,0.9251846075057983,2
32,4.614458337752906e-06,3.589753422691829e-06,0.9560827612876892,0.933771550655365,0.9447954297065735,2
33,4.118738526378493e-06,3.5108923876563135e-06,0.9661843776702881,0.9273623824119568,0.9463753700256348,2
34,4.087103345422313e-06,3.4810825675284846e-06,0.9686824083328247,0.9200493097305298,0.943739652633667,2
35,3.971392722575974e-06,3.217983463087637e-06,0.949246883392334,0.9528348445892334,0.9510374069213867,2
36,3.910697620501709e-06,3.446968751960099e-06,0.9598202705383301,0.9304026365280151,0.9448825120925903,2
37,4.030673629817659e-06,4.282766811035695e-06,0.963137686252594,0.9059983491897583,0.9336945414543152,2
38,3.82821457273791e-06,3.0525886981582724e-06,0.9632439613342285,0.9388660788536072,0.9508987069129944,2
39,6.089205267788847e-06,3.795820110427172e-06,0.9642029404640198,0.9229252338409424,0.9431126117706299,2
40,4.026970035246822e-06,3.152204933448062e-06,0.9616842269897461,0.9383730292320251,0.9498855471611023,2
41,4.063207393636734e-06,3.143824103778466e-06,0.9594911336898804,0.941988468170166,0.9506591558456421,2
42,3.6361523003033384e-06,3.708181851402142e-06,0.9560999870300293,0.9395233988761902,0.9477391242980957,2
43,3.5060873522598905e-06,3.1026035935237962e-06,0.9692097306251526,0.9311421513557434,0.949794590473175,2
44,3.417175387446697e-06,2.904750631648208e-06,0.9561959505081177,0.9542317390441895,0.9552128314971924,2
45,3.6906475569648175e-06,3.5429772416867562e-06,0.9794812798500061,0.9060805439949036,0.941352128982544,2
46,3.667258424877379e-06,3.47540730940711e-06,0.9737482666969299,0.9204601645469666,0.9463546276092529,2
47,3.4307754475653668e-06,3.827085341996639e-06,0.9581316113471985,0.9270336627960205,0.9423261284828186,2
48,3.4125147399494063e-06,3.2714919531126277e-06,0.9712802767753601,0.9225965738296509,0.946312665939331,2
49,3.246645487236851e-06,2.9701056209738514e-06,0.9720632433891296,0.93492192029953,0.953130841255188,2
50,3.1063166639004657e-06,3.3643597898993843e-06,0.979568600654602,0.9179129004478455,0.9477390050888062,2
51,9.175752834766494e-06,4.028180424178512e-06,0.9695804119110107,0.911421537399292,0.9396018385887146,2
52,3.8677325401848846e-06,3.0710053769340808e-06,0.9694435000419617,0.9332785606384277,0.9510172605514526,2
53,3.3123695569921063e-06,2.871939412842516e-06,0.9536786675453186,0.957518458366394,0.9555945992469788,2
54,3.287387827316626e-06,3.2333086985508103e-06,0.9724382162094116,0.9248151183128357,0.9480289220809937,2
55,3.1601335020138734e-06,2.8764571022636165e-06,0.9718189835548401,0.9350862503051758,0.9530987739562988,2
56,3.1403967593792254e-06,2.8533053163762995e-06,0.9580246806144714,0.9564502835273743,0.9572367668151855,2
57,3.09120923241262e-06,2.777081025759217e-06,0.9679999947547913,0.9445357322692871,0.9561238884925842,2
58,2.943271170841238e-06,2.7777130388458913e-06,0.9621167778968811,0.9516022801399231,0.9568305611610413,2
59,3.1594321305757013e-06,2.6870132081907674e-06,0.9645083546638489,0.9534921646118164,0.9589685797691345,2
60,2.977881859257358e-06,2.6457771116570183e-06,0.9508740901947021,0.9654067158699036,0.958085298538208,2
61,5.8274537728533104e-06,4.462656330942395e-06,0.9214456081390381,0.9532456994056702,0.9370759129524231,2
62,4.026647561482853e-06,2.8948863164110722e-06,0.9552484154701233,0.9541495442390442,0.9546986222267151,2
63,3.167634643363594e-06,2.922545813369831e-06,0.9338693022727966,0.9735414981842041,0.953292727470398,2
64,3.17619013689739e-06,2.803470146855183e-06,0.9710943698883057,0.941331148147583,0.9559811353683472,2
65,2.938910312493582e-06,2.8319678922791174e-06,0.9641094207763672,0.9469186663627625,0.955436646938324,2
66,2.9266287668336583e-06,2.632637811298902e-06,0.9686139822006226,0.9509449601173401,0.9596980810165405,2
67,2.8242926892732688e-06,2.947607463582125e-06,0.9743480086326599,0.9363188147544861,0.9549548625946045,2
68,3.017220976333165e-06,2.839598714970515e-06,0.9557820558547974,0.9555464386940002,0.9556641578674316,2
69,2.8212878745211885e-06,2.5816372696875184e-06,0.9600164294242859,0.9588332176208496,0.9594243764877319,2
70,2.737242006206271e-06,2.5899780387247073e-06,0.9735996127128601,0.9454395771026611,0.9593128561973572,2
71,2.6953964160169413e-06,2.790710357389724e-06,0.9815908074378967,0.9288414120674133,0.9544878602027893,2
72,2.9564106073419385e-06,2.4920006979777635e-06,0.9667195081710815,0.9523417949676514,0.9594767093658447,2
73,2.80666158272068e-06,2.457278628008069e-06,0.9696589708328247,0.9532456994056702,0.9613822102546692,2
74,2.846297371787274e-06,2.5821468308676545e-06,0.9700050354003906,0.94864422082901,0.959205687046051,2
75,2.7068171689900427e-06,2.4832825594606474e-06,0.9689062833786011,0.9550533890724182,0.9619298577308655,2
76,2.643569085293035e-06,2.6442876687128104e-06,0.976172149181366,0.9391947388648987,0.9573264718055725,2
77,5.4280781133235415e-06,3.2294014739013397e-06,0.9643673300743103,0.9362366199493408,0.950093686580658,2
78,3.0543008924186867e-06,2.731504037746774e-06,0.9463211297988892,0.9691043496131897,0.9575771689414978,2
79,2.728494768808556e-06,2.6927135929669976e-06,0.9793274998664856,0.9381265640258789,0.958284318447113,2
80,2.6849546110693944e-06,3.1601178243661587e-06,0.9819564819335938,0.9122432470321655,0.9458169937133789,2
81,2.638901341178068e-06,2.698302165806469e-06,0.9781824350357056,0.9357436299324036,0.9564924240112305,2
82,2.571790866939181e-06,2.532922196939476e-06,0.9733997583389282,0.9471651315689087,0.9601032137870789,2
83,2.5175708648848373e-06,2.3900088019560872e-06,0.9606428146362305,0.9626951813697815,0.9616678953170776,2
84,2.6659890220914628e-06,3.890655117159991e-06,0.9784870147705078,0.9119145274162292,0.9440284967422485,2
85,2.7480281506512832e-06,2.841774189022783e-06,0.9595959782600403,0.9523417949676514,0.9559550881385803,2
86,2.586555516879723e-06,2.6586740987709833e-06,0.966050922870636,0.9539852142333984,0.9599801301956177,2
87,2.448169421421045e-06,2.585993890951628e-06,0.9768494963645935,0.9396055936813354,0.9578655958175659,2
